metal1,metal2,n_metal1,n_metal2,linker1,linker2,linker3,n_linker1,n_linker2,n_linker3,modulator1,modulator2,n_modulator1,n_modulator2,solvent1,solvent2,solvent3,n_solvent1,n_solvent2,n_solvent3,temperature,time,equip,result,linker1_smiles,linker2_smiles,linker3_smiles,linker1_carboxylate,linker2_carboxylate,linker3_carboxylate,linker1_N_donnor,linker2_N_donnor,linker3_N_donnor,linker1_phosphate,linker2_phosphate,linker3_phosphate,linker1_chelating,linker2_chelating,linker3_chelating,solvent1_smiles,solvent1_type,solvent1_mmol,solvent2_smiles,solvent2_type,solvent2_mmol,solvent3_smiles,solvent3_type,solvent3_mmol,modulator1_smiles,modulator1_type,modulator1_mmol,modulator2_smiles,modulator2_type,modulator2_mmol,linker1_MW,linker2_MW,linker3_MW,linker1_mol,linker2_mol,linker3_mol,metal1_mol,metal2_mol,solvent1_mol,solvent2_mol,solvent3_mol,modulator1_mol,modulator2_mol
Zn(NO3)2·6H2O,,0.2 mmol,,H2AzDC," N4,N4'-di(pyridin-4-yl)-[1,1'-biphenyl]-4,4'-dicarboxamide",,0.2 mmol,0.2 mmol,,,,,,DMF,,,15 mL,,,115.0,72.0,1,1,O=C(O)C1=CC=C(N=NC2=CC=C(C=C2)C(=O)O)C=C1,O=C(NC=1C=CN=CC1)C2=CC=C(C=C2)C=3C=CC(=CC3)C(=O)NC=4C=CN=CC4,,2.0,0.0,,0.0,2.0,,0.0,0.0,,0.0,0.0,,O=CN(C)C,S,12.92242441,,,,,,,,,,,,,270.0640568,394.142975816,,0.2,0.2,,0.2,,193.83636615,,,,
CdSO4,,0.2 mmol,,tricarboxytriphenylamine,,,0.1 mmol,,,,,,,DMF,acetone,H2O,5 mL,4 mL,3 mL,100.0,24.0,1,1,O=C(O)C1=CC=C(C=C1)N(C2=CC=C(C=C2)C(=O)O)C3=CC=C(C=C3)C(=O)O,,,3.0,,,0.0,,,0.0,,,0.0,,,O=CN(C)C,S,12.92242441,O=C(C)C,S,13.60020661,O,S,55.65649279,,,,,,,377.0899371999999,,,0.1,,,0.2,,64.61212205,54.40082644,166.96947837,,
CaCl2,,0.025 mmol,,"1,2,4,5-Tetrakis(4-carboxyphenyl)benzene",,,0.05 mmol,,,,,,,EtOH,,,12 g,,,100.0,72.0,1,1,O=C(O)C1=CC=C(C=C1)C=2C=C(C=3C=CC(=CC3)C(=O)O)C(=CC2C4=CC=C(C=C4)C(=O)O)C5=CC=C(C=C5)C(=O)O,,,4.0,,,0.0,,,0.0,,,0.0,,,OCC,S,17.12611244,,,,,,,,,,,,,558.1314676640001,,,0.05,,,0.025,,205.51334928,,,,
Zn(NO3)2·6H2O,,0.2 mmol,,2-methylimidazole,NH2−H3BTB,,0.19 mmol,0.057 mmol,,tetramethylammonium bromide,,0.1 mmol,,DMF,H2O,,3 mL,0.5 mL,,100.0,24.0,1,1,N=1C=CNC1C,O=C(O)C=1C=CC(=CC1)C2=CC(C=3C=CC(=CC3)C(=O)O)=C(N)C(=C2)C=4C=CC(=CC4)C(=O)O,,0.0,3.0,,2.0,0.0,,0.0,0.0,,0.0,0.0,,O=CN(C)C,S,12.92242441,O,S,55.65649279,,,,[Br-].C[N+](C)(C)C,B,6.491398896,,,,82.053098192,453.121237328,,0.19,0.057,,0.2,,38.76727323,27.828246395,,0.1,
Zn(NO3)2·6H2O,,0.19 mmol,,2-ethylimidazole,NH2−H3BTB,,0.13 mmol,0.044 mmol,,tetramethylammonium bromide,,0.13 mmol,,DMF,EtOH,H2O,4 mL,4 mL,1 mL,100.0,24.0,1,1,N=1C=CNC1CC,O=C(O)C=1C=CC(=CC1)C2=CC(C=3C=CC(=CC3)C(=O)O)=C(N)C(=C2)C=4C=CC(=CC4)C(=O)O,,0.0,3.0,,2.0,0.0,,0.0,0.0,,0.0,0.0,,O=CN(C)C,S,12.92242441,OCC,S,17.12611244,O,S,55.65649279,[Br-].C[N+](C)(C)C,B,6.491398896,,,,96.068748256,453.121237328,,0.13,0.044,,0.19,,51.68969764,68.50444976,55.65649279,0.13,
Zn(NO3)2·6H2O,,0.14 mmol,,2-propylimidazole,NH2−H3BTB,,0.14 mmol,0.035 mmol,,tetramethylammonium bromide,,0.13 mmol,,DMF,H2O,,3 mL,0.5 mL,,100.0,24.0,1,1,N=1C=CNC1CCC,O=C(O)C=1C=CC(=CC1)C2=CC(C=3C=CC(=CC3)C(=O)O)=C(N)C(=C2)C=4C=CC(=CC4)C(=O)O,,0.0,3.0,,2.0,0.0,,0.0,0.0,,0.0,0.0,,O=CN(C)C,S,12.92242441,O,S,55.65649279,,,,[Br-].C[N+](C)(C)C,B,6.491398896,,,,110.08439832,453.121237328,,0.14,0.035,,0.14,,38.76727323,27.828246395,,0.13,
Zn(NO3)2·6H2O,,0.2 mmol,,2-buim,NH2−H3BTB,,0.12 mmol,0.042 mmol,,tetramethylammonium bromide,,0.055 mmol,,DMF,EtOH,H2O,4 mL,2 mL,1 mL,100.0,24.0,1,1,N=1C=CNC1CCCC,O=C(O)C=1C=CC(=CC1)C2=CC(C=3C=CC(=CC3)C(=O)O)=C(N)C(=C2)C=4C=CC(=CC4)C(=O)O,,0.0,3.0,,2.0,0.0,,0.0,0.0,,0.0,0.0,,O=CN(C)C,S,12.92242441,OCC,S,17.12611244,O,S,55.65649279,[Br-].C[N+](C)(C)C,B,6.491398896,,,,124.100048384,453.121237328,,0.12,0.042,,0.2,,51.68969764,34.25222488,55.65649279,0.055,
Cu(NO3)2·3H2O,,0.2 mmol,,HCPT,,,0.1 mmol,,,,,,,H2O,EtOH,,4 mL,2 mL,,120.0,48.0,1,1,O=C(O)C1=CC=C(C=C1)N2C=NN=C2,,,1.0,,,2.0,,,0.0,,,0.0,,,O,S,55.65649279,OCC,S,17.12611244,,,,,,,,,,189.053826464,,,0.1,,,0.2,,222.62597116,34.25222488,,,
Cu(NO3)2·3H2O,,15.0 mg,,H4L1-ZJNU,,,5.0 mg,,,HCl,,480 umol,,DMF,EtOH,,1.5 mL,0.5 mL,,80.0,72.0,1,1,O=C(O)C1=CC(=CC(=C1)C=2C=CC(C=3C=C(C=C(C3)C(=O)O)C(=O)O)=C4C=CC=NC24)C(=O)O,,,4.0,,,0.0,,,0.0,,,0.0,,,O=CN(C)C,S,12.92242441,OCC,S,17.12611244,,,,Cl,A,30.06582556,,,,457.0797664399999,,,0.0109390097027109,,,0.0620820224369395,,19.383636615,8.56305622,,0.48,
CuCl·2H2O,,10.0 mg,,H4L2-ZJNU,,,5.0 mg,,,HCl,,300 umol,,DMF,acetonitrile,,1.5 mL,0.5 mL,,80.0,48.0,1,1,O=C(O)C=1C=C(C=C(C1)C=2C=CC(C3=CC(=CC(=C3)C(=O)O)C(=O)O)=C4C=CN=CC24)C(=O)O,,,4.0,,,0.0,,,0.0,,,0.0,,,O=CN(C)C,S,12.92242441,N#CC,S,19.18270402,,,,Cl,A,30.06582556,,,,457.0797664399999,,,0.0109390097027109,,,0.0740573096934501,,19.383636615,9.59135201,,0.3,
Cu(NO3)2·3H2O,,15.0 mg,,H4L3-ZJNU,,,5.0 mg,,,HCl,,300 umol,,DMF,MeOH,,1.5 mL,0.5 mL,,90.0,48.0,1,1,O=C(O)C1=CC(=CC(=C1)C2=CC=C(C=3C=C(C=C(C3)C(=O)O)C(=O)O)C=4N=CC=NC42)C(=O)O,,,4.0,,,0.0,,,0.0,,,0.0,,,O=CN(C)C,S,12.92242441,OC,S,25.28089888,,,,Cl,A,30.06582556,,,,458.0750154079999,,,0.0109152427698912,,,0.0620820224369395,,19.383636615,12.64044944,,0.3,
Y(NO3)3·6H2O,,0.034 mmol,,TetPOMB,,,11.5 mg,,,2-FBA,,0.5 mmol,,DMF,,,2.0 mL,,,115.0,48.0,1,1,O=C(O)C1=CC=C(OCC=2C=C(C(=CC2COC3=CC=C(C=C3)C(=O)O)COC4=CC=C(C=C4)C(=O)O)COC5=CC=C(C=C5)C(=O)O)C=C1,,,4.0,,,0.0,,,0.0,,,0.0,,,O=CN(C)C,S,12.92242441,,,,,,,O=C(O)C=1C=CC=CC1F,A,7.137249304,,,,678.1737264,,,0.0169573068851344,,,0.034,,25.84484882,,,0.5,
Y(NO3)3·6H2O,,0.034 mmol,,TetPOMB,,,11.5 mg,,,2-FBA,,0.5 mmol,,DMF,,,2.0 mL,,,115.0,48.0,1,1,O=C(O)C1=CC=C(OCC=2C=C(C(=CC2COC3=CC=C(C=C3)C(=O)O)COC4=CC=C(C=C4)C(=O)O)COC5=CC=C(C=C5)C(=O)O)C=C1,,,4.0,,,0.0,,,0.0,,,0.0,,,O=CN(C)C,S,12.92242441,,,,,,,O=C(O)C=1C=CC=CC1F,A,7.137249304,,,,678.1737264,,,0.0169573068851344,,,0.034,,25.84484882,,,0.5,
Tb(NO3)3·5H2O,,0.034 mmol,,TetPOMB,,,11.5 mg,,,2-FBA,,0.5 mmol,,DMF,,,2.0 mL,,,115.0,48.0,1,1,O=C(O)C1=CC=C(OCC=2C=C(C(=CC2COC3=CC=C(C=C3)C(=O)O)COC4=CC=C(C=C4)C(=O)O)COC5=CC=C(C=C5)C(=O)O)C=C1,,,4.0,,,0.0,,,0.0,,,0.0,,,O=CN(C)C,S,12.92242441,,,,,,,O=C(O)C=1C=CC=CC1F,A,7.137249304,,,,678.1737264,,,0.0169573068851344,,,0.034,,25.84484882,,,0.5,
Y(NO3)3·6H2O,,0.034 mmol,,TCPT,,,8 mg,,,2-FBA,,2.0 mmol,,DMF,,,2.0 mL,,,115.0,24.0,1,1,O=C(O)C1=CC=C(C=C1)C2=CC(=CC(=C2)C=3C=CC(=CC3)C=4C=C(C=C(C4)C5=CC=C(C=C5)C(=O)O)C6=CC=C(C=C6)C(=O)O)C=7C=CC(=CC7)C(=O)O,,,4.0,,,0.0,,,0.0,,,0.0,,,O=CN(C)C,S,12.92242441,,,,,,,O=C(O)C=1C=CC=CC1F,A,7.137249304,,,,710.1940679200001,,,0.0112645266433021,,,0.034,,25.84484882,,,2.0,
Y(NO3)3·6H2O,,0.034 mmol,,TCPT,,,8 mg,,,2-FBA,,2.0 mmol,,DMF,,,2.0 mL,,,115.0,24.0,1,1,O=C(O)C1=CC=C(C=C1)C2=CC(=CC(=C2)C=3C=CC(=CC3)C=4C=C(C=C(C4)C5=CC=C(C=C5)C(=O)O)C6=CC=C(C=C6)C(=O)O)C=7C=CC(=CC7)C(=O)O,,,4.0,,,0.0,,,0.0,,,0.0,,,O=CN(C)C,S,12.92242441,,,,,,,O=C(O)C=1C=CC=CC1F,A,7.137249304,,,,710.1940679200001,,,0.0112645266433021,,,0.034,,25.84484882,,,2.0,
Tb(NO3)3·5H2O,,0.034 mmol,,TCPT,,,8 mg,,,2-FBA,,2.0 mmol,,DMF,,,2.0 mL,,,115.0,24.0,1,1,O=C(O)C1=CC=C(C=C1)C2=CC(=CC(=C2)C=3C=CC(=CC3)C=4C=C(C=C(C4)C5=CC=C(C=C5)C(=O)O)C6=CC=C(C=C6)C(=O)O)C=7C=CC(=CC7)C(=O)O,,,4.0,,,0.0,,,0.0,,,0.0,,,O=CN(C)C,S,12.92242441,,,,,,,O=C(O)C=1C=CC=CC1F,A,7.137249304,,,,710.1940679200001,,,0.0112645266433021,,,0.034,,25.84484882,,,2.0,
Y(NO3)3·6H2O,,0.034 mmol,,TCDPN,,,8.5 mg,,,2-FBA,,2.0 mmol,,DMF,,,2.0 mL,,,115.0,24.0,1,1,O=C(O)C1=CC=C(C=C1)C2=CC(=CC(=C2)C3=CC=C(C4=CC(=CC(=C4)C=5C=CC(=CC5)C(=O)O)C=6C=CC(=CC6)C(=O)O)C=7C=CC=CC37)C=8C=CC(=CC8)C(=O)O,,,4.0,,,0.0,,,0.0,,,0.0,,,O=CN(C)C,S,12.92242441,,,,,,,O=C(O)C=1C=CC=CC1F,A,7.137249304,,,,760.209717984,,,0.0111811251539129,,,0.034,,25.84484882,,,2.0,
Y(NO3)3·6H2O,,0.034 mmol,,TCDPA,,,9 mg,,,2-FBA,,2.0 mmol,,DMF,,,2.0 mL,,,115.0,24.0,1,1,O=C(O)C1=CC=C(C=C1)C=2C=C(C=C(C2)C3=C4C=CC=CC4=C(C5=CC(=CC(=C5)C=6C=CC(=CC6)C(=O)O)C7=CC=C(C=C7)C(=O)O)C=8C=CC=CC83)C9=CC=C(C=C9)C(=O)O,,,4.0,,,0.0,,,0.0,,,0.0,,,O=CN(C)C,S,12.92242441,,,,,,,O=C(O)C=1C=CC=CC1F,A,7.137249304,,,,810.2253680480001,,,0.0111080205025952,,,0.034,,25.84484882,,,2.0,
Y(NO3)3·6H2O,,0.034 mmol,,TCEPT,,,9 mg,,,2-FBA,,2.0 mmol,,DMF,,,2.0 mL,,,115.0,24.0,1,1,O=C(O)C1=CC=C(C#CC=2C=C(C#CC3=CC=C(C=C3)C(=O)O)C=C(C2)C=4C=CC(=CC4)C5=CC(C#CC6=CC=C(C=C6)C(=O)O)=CC(C#CC7=CC=C(C=C7)C(=O)O)=C5)C=C1,,,4.0,,,0.0,,,0.0,,,0.0,,,O=CN(C)C,S,12.92242441,,,,,,,O=C(O)C=1C=CC=CC1F,A,7.137249304,,,,806.1940679200001,,,0.0111635651490468,,,0.034,,25.84484882,,,2.0,
Cd(NO3)2·4H2O,,0.20 mmol,,(R)-H3PIA,bipy,,0.1 mmol,0.15 mmol,,,,,,H2O,MeOH,DMF,1 mL,2 mL,2 mL,100.0,48.0,1,1,O=C(O)C=1C=C(C=C(C1)C(=O)N2CCCC2C(=O)O)C(=O)O,N=1C=CC(=CC1)C=2C=CN=CC2,,3.0,0.0,,0.0,2.0,,0.0,0.0,,0.0,0.0,,O,S,55.65649279,OC,S,25.28089888,O=CN(C)C,S,12.92242441,,,,,,,307.069201756,156.068748256,,0.1,0.15,,0.2,,55.65649279,50.56179776,25.84484882,,
Cd(NO3)2·4H2O,,0.20 mmol,,(S)-H3PIA,bipy,,0.1 mmol,0.15 mmol,,,,,,H2O,MeOH,DMF,1 mL,2 mL,2 mL,100.0,48.0,1,1,O=C(O)C=1C=C(C=C(C1)C(=O)N2CCCC2C(=O)O)C(=O)O,N=1C=CC(=CC1)C=2C=CN=CC2,,3.0,0.0,,0.0,2.0,,0.0,0.0,,0.0,0.0,,O,S,55.65649279,OC,S,25.28089888,O=CN(C)C,S,12.92242441,,,,,,,307.069201756,156.068748256,,0.1,0.15,,0.2,,55.65649279,50.56179776,25.84484882,,
Er(NO3)3·5H2O,,0.1 mmol,,"pyridine-3,5-bis(phenyl-4-carboxylic acid",,,0.03 mmol,,,,,,,DMF,dioxane,H2O,5 mL,2 mL,1 mL,90.0,72.0,1,1,O=C(O)C=1C=CC(=CC1)C=2C=NC=C(C2)C=3C=CC(=CC3)C(=O)O,,,2.0,,,1.0,,,0.0,,,0.0,,,O=CN(C)C,S,12.92242441,O1CCOCC1,S,11.731926,O,S,55.65649279,,,,,,,319.084457896,,,0.03,,,0.1,,64.61212205,23.463852,55.65649279,,
Yb(NO3)3·5H2O,,0.1 mmol,,"pyridine-3,5-bis(phenyl-4-carboxylic acid",,,0.03 mmol,,,,,,,DMF,EtOH,H2O,5 mL,2 mL,1 mL,90.0,72.0,1,1,O=C(O)C=1C=CC(=CC1)C=2C=NC=C(C2)C=3C=CC(=CC3)C(=O)O,,,2.0,,,1.0,,,0.0,,,0.0,,,O=CN(C)C,S,12.92242441,OCC,S,17.12611244,O,S,55.65649279,,,,,,,319.084457896,,,0.03,,,0.1,,64.61212205,34.25222488,55.65649279,,
Lu(NO3)3,,0.1 mmol,,"pyridine-3,5-bis(phenyl-4-carboxylic acid",,,0.03 mmol,,,,,,,DMF,EtOH,H2O,5 mL,2 mL,1 mL,90.0,72.0,1,1,O=C(O)C=1C=CC(=CC1)C=2C=NC=C(C2)C=3C=CC(=CC3)C(=O)O,,,2.0,,,1.0,,,0.0,,,0.0,,,O=CN(C)C,S,12.92242441,OCC,S,17.12611244,O,S,55.65649279,,,,,,,319.084457896,,,0.03,,,0.1,,64.61212205,34.25222488,55.65649279,,
ZnCl2,,0.2 mmol,,H2FDA,,,0.1 mmol,,,,,,,CAN,DMF,,2.5 mL,2.5 mL,,100.0,72.0,1,1,O=C(O)C=1OC(=CC1)C(=O)O,,,2.0,,,0.0,,,0.0,,,0.0,,,N#CC,S,19.18270402,O=CN(C)C,S,12.92242441,,,,,,,,,,156.00587322799998,,,0.1,,,0.2,,47.95676005,32.306061025,,,
ZnBr2,,0.2 mmol,,H2FDA,,,0.1 mmol,,,,,,,CAN,DMF,,2.5 mL,2.5 mL,,100.0,72.0,1,1,O=C(O)C=1OC(=CC1)C(=O)O,,,2.0,,,0.0,,,0.0,,,0.0,,,N#CC,S,19.18270402,O=CN(C)C,S,12.92242441,,,,,,,,,,156.00587322799998,,,0.1,,,0.2,,47.95676005,32.306061025,,,
Zn5(CO3)2(OH)6·H2O,,0.2 mmol,,H2FDA,,,0.1 mmol,,,,,,,DMF,H2O,,4 mL,1 mL,,100.0,72.0,1,1,O=C(O)C=1OC(=CC1)C(=O)O,,,2.0,,,0.0,,,0.0,,,0.0,,,O=CN(C)C,S,12.92242441,O,S,55.65649279,,,,,,,,,,156.00587322799998,,,0.1,,,0.2,,51.68969764,55.65649279,,,
Zn(NO3)2·6H2O,,0.101 mmol,,azpy,H2aip,,0.05 mmol,0.101 mmol,,,,,,DMF,H2O,,7 mL,1 mL,,50.0,96.0,1,1,N(=NC=1C=CN=CC1)C=2C=CN=CC2,O=C(O)C1=CC(N)=CC(=C1)C(=O)O,,0.0,2.0,,2.0,0.0,,0.0,0.0,,0.0,0.0,,O=CN(C)C,S,12.92242441,O,S,55.65649279,,,,,,,,,,184.074896256,181.037507704,,0.05,0.101,,0.101,,90.45697087,55.65649279,,,
Zn(NO3)2·6H2O,,0.101 mmol,,dipytz,H2aip,,0.051 mmol,0.101 mmol,,,,,,DMF,MeOH,EtOH,7 mL,1 mL,1 mL,50.0,96.0,1,1,N1=NC(=NN=C1C=2C=CN=CC2)C3=CC=NC=C3,O=C(O)C1=CC(N)=CC(=C1)C(=O)O,,0.0,2.0,,2.0,0.0,,0.0,0.0,,0.0,0.0,,O=CN(C)C,S,12.92242441,OC,S,25.28089888,OCC,S,17.12611244,,,,,,,236.081044256,181.037507704,,0.051,0.101,,0.101,,90.45697087,25.28089888,17.12611244,,
Zn(NO3)2·6H2O,,0.6 mmol,,H2BDC,TIB,,0.6 mmol,0.3 mmol,,NaOH,,0.01 mmol,,H2O,DMF,,10 mL,2 mL,,160.0,72.0,1,1,O=C(O)C1=CC=C(C=C1)C(=O)O,N=1C=CN(C1)C=2C=C(C=C(C2)N3C=NC=C3)N4C=NC=C4,,2.0,0.0,,0.0,3.0,,0.0,0.0,,0.0,0.0,,O,S,55.65649279,O=CN(C)C,S,12.92242441,,,,[Na]O,B,25.0,,,,166.026608672,276.112344384,,0.6,0.3,,0.6,,556.5649279,25.84484882,,0.01,
Zn(NO3)2·6H2O,,0.6 mmol,,"4,4′-biphenyl-dicarboxylic acid",TIB,,0.6 mmol,0.3 mmol,,,,,,H2O,DMF,,10 mL,2 mL,,140.0,72.0,1,1,O=C(O)C=1C=CC(=CC1)C2=CC=C(C=C2)C(=O)O,N=1C=CN(C1)C=2C=C(C=C(C2)N3C=NC=C3)N4C=NC=C4,,2.0,0.0,,0.0,3.0,,0.0,0.0,,0.0,0.0,,O,S,55.65649279,O=CN(C)C,S,12.92242441,,,,,,,,,,242.0579088,276.112344384,,0.6,0.3,,0.6,,556.5649279,25.84484882,,,
Zn(NO3)2·6H2O,,0.2 mmol,,"4,4′-biphenyl-dicarboxylic acid",H2BDC,TIB,0.05 mmol,0.03 mmol,0.03 mmol,,,,,H2O,DMF,,5 mL,5 mL,,140.0,72.0,1,1,O=C(O)C=1C=CC(=CC1)C2=CC=C(C=C2)C(=O)O,O=C(O)C1=CC=C(C=C1)C(=O)O,N=1C=CN(C1)C=2C=C(C=C(C2)N3C=NC=C3)N4C=NC=C4,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,O,S,55.65649279,O=CN(C)C,S,12.92242441,,,,,,,,,,242.0579088,166.026608672,276.112344384,0.05,0.03,0.03,0.2,,278.28246395,64.61212205,,,
Co(NO3)2·6H2O,,0.025 mmol,,"3,5-bis(5-(pyridin-4-yl)-4H-1,2,4-triazol-3-yl)pyridine"," 4,4’-biphenyldicarboxylic acid",,0.0125 mmol,0.0125 mmol,,,,,,DMF,,,8 mL,,,150.0,72.0,1,1,N=1C=CN(C1)C=2C=C(C=C(C2)N3C=NC=C3)N4C=NC=C4,O=C(O)C=1C=CC(=CC1)C2=CC=C(C=C2)C(=O)O,,0.0,2.0,,3.0,0.0,,0.0,0.0,,0.0,0.0,,O=CN(C)C,S,12.92242441,,,,,,,,,,,,,276.112344384,242.0579088,,0.0125,0.0125,,0.025,,103.37939528,,,,
Cd(NO3)2·4H2O,,0.0375 mmol,,"3,5-bis(5-(pyridin-4-yl)-4H-1,2,4-triazol-3-yl)pyridine"," 4,4’-biphenyldicarboxylic acid",,0.0125 mmol,0.0125 mmol,,,,,,DMF,,,8 mL,,,150.0,72.0,1,1,N=1C=CN(C1)C=2C=C(C=C(C2)N3C=NC=C3)N4C=NC=C4,O=C(O)C=1C=CC(=CC1)C2=CC=C(C=C2)C(=O)O,,0.0,2.0,,3.0,0.0,,0.0,0.0,,0.0,0.0,,O=CN(C)C,S,12.92242441,,,,,,,,,,,,,276.112344384,242.0579088,,0.0125,0.0125,,0.0375,,103.37939528,,,,
Er(NO3)3·6H2O,,0.15 mmol,,H2DADQ,,,0.075 mmol,,,HCl,,0.36 mmol,,DMF,H2O,,1.5 mL,1.5 mL,,120.0,48.0,1,1,O=C(O)C1=CC=C(C=C1)NC2=NC=3C=CC=CC3N=C2NC4=CC=C(C=C4)C(=O)O,,,2.0,,,0.0,,,0.0,,,0.0,,,O=CN(C)C,S,12.92242441,O,S,55.65649279,,,,Cl,A,30.06582556,,,,400.11715499199994,,,0.075,,,0.15,,19.383636615,83.484739185,,0.36,
Er(NO3)3·6H2O,,0.15 mmol,,H2DADQ,,,0.075 mmol,,,HCl,,0.36 mmol,,DMF,H2O,,1.5 mL,1.5 mL,,120.0,48.0,1,1,O=C(O)C1=CC=C(C=C1)NC2=NC=3C=CC=CC3N=C2NC4=CC=C(C=C4)C(=O)O,,,2.0,,,0.0,,,0.0,,,0.0,,,O=CN(C)C,S,12.92242441,O,S,55.65649279,,,,Cl,A,30.06582556,,,,400.11715499199994,,,0.075,,,0.15,,19.383636615,83.484739185,,0.36,
Cu(NO3)2·3H2O,,160 mg,,"2-fluoro-1,3,5-benzenetricarboxylic acid",,,0.405 mmol,,,20% HNO3,,0.56 mL,,DMA,,,8 mL,,,80.0,48.0,1,1,O=C(O)C=1C=C(C(=O)O)C(F)=C(C1)C(=O)O,,,3.0,,,0.0,,,0.0,,,0.0,,,O=C(N(C)C)C,S,10.75068871,,,,,,,O=N(=O)O,A,24.59926996,,,,228.0070161,,,0.405,,,0.6622082393273554,,86.00550968,,,2.7551182355200003,
Cu(NO3)2·3H2O,,80 mg,,"2-fluoro-1,3,5-benzenetricarboxylic acid",,,0.197 mmol,,,20% HNO3,,0.28 mL,,DMA,,,4 mL,,,100.0,48.0,1,1,O=C(O)C=1C=C(C(=O)O)C(F)=C(C1)C(=O)O,,,3.0,,,0.0,,,0.0,,,0.0,,,O=C(N(C)C)C,S,10.75068871,,,,,,,O=N(=O)O,A,24.59926996,,,,228.0070161,,,0.197,,,0.3311041196636777,,43.00275484,,,1.3775591177600002,
Cu(NO3)2·3H2O,,80 mg,,"2-fluoro-1,3,5-benzenetricarboxylic acid",,,0.330 mmol,,,20% HNO3,,0.28 mL,,DMA,,,4 mL,,,65.0,48.0,1,1,O=C(O)C=1C=C(C(=O)O)C(F)=C(C1)C(=O)O,,,3.0,,,0.0,,,0.0,,,0.0,,,O=C(N(C)C)C,S,10.75068871,,,,,,,O=N(=O)O,A,24.59926996,,,,228.0070161,,,0.33,,,0.3311041196636777,,43.00275484,,,1.3775591177600002,
Cu(NO3)2·3H2O,,80 mg,,"2-fluoro-1,3,5-benzenetricarboxylic acid",,,0.330 mmol,,,20% HNO3,,0.28 mL,,DMA,,,4 mL,,,65.0,24.0,3,0,O=C(O)C=1C=C(C(=O)O)C(F)=C(C1)C(=O)O,,,3.0,,,0.0,,,0.0,,,0.0,,,O=C(N(C)C)C,S,10.75068871,,,,,,,O=N(=O)O,A,24.59926996,,,,228.0070161,,,0.33,,,0.3311041196636777,,43.00275484,,,1.3775591177600002,
Eu2(SO4)3·8H2O,,0.2 mmol,,H4ptptc,,,0.1 mmol,,,,,,,DMF,H2O,,4 mL,4 mL,,85.0,72.0,1,1,O=C(O)C=1C=C(C=C(C1)C=2C=CC(=CC2)C3=CC(=CC(=C3)C(=O)O)C(=O)O)C(=O)O,,,4.0,,,0.0,,,0.0,,,0.0,,,O=CN(C)C,S,12.92242441,O,S,55.65649279,,,,,,,,,,406.06886740799985,,,0.1,,,0.2,,51.68969764,222.62597116,,,
Eu2(SO4)3·8H2O,,0.2 mmol,,H4ptptc,,,0.1 mmol,,,H2SO4,,0.9 mmol,,DMF,H2O,,4 mL,4 mL,,85.0,72.0,1,1,O=C(O)C=1C=C(C=C(C1)C=2C=CC(=CC2)C3=CC(=CC(=C3)C(=O)O)C(=O)O)C(=O)O,,,4.0,,,0.0,,,0.0,,,0.0,,,O=CN(C)C,S,12.92242441,O,S,55.65649279,,,,O=S(=O)(O)O,A,18.35236542,,,,406.06886740799985,,,0.1,,,0.2,,51.68969764,222.62597116,,0.9,
Eu2(SO4)3·8H2O,,0.2 mmol,,H4ptptc,,,0.1 mmol,,,H2SO4,,0.9 mmol,,DMF,H2O,,2 mL,6 mL,,85.0,72.0,1,1,O=C(O)C=1C=C(C=C(C1)C=2C=CC(=CC2)C3=CC(=CC(=C3)C(=O)O)C(=O)O)C(=O)O,,,4.0,,,0.0,,,0.0,,,0.0,,,O=CN(C)C,S,12.92242441,O,S,55.65649279,,,,O=S(=O)(O)O,A,18.35236542,,,,406.06886740799985,,,0.1,,,0.2,,25.84484882,333.93895674,,0.9,
Zn(NO3)2·6H2O,,0.2 mmol,,tetrakis(imidazol-1-ylmethyl)methane,H2BDC,,0.1 mmol,0.2 mmol,,DMF,,0.05 mL,,H2O,,,5 mL,,,120.0,48.0,1,1,N=1C=CN(C1)CC(CN2C=NC=C2)(CN3C=NC=C3)CN4C=NC=C4,O=C(O)C1=CC=C(C=C1)C(=O)O,,0.0,2.0,,4.0,0.0,,0.0,0.0,,0.0,0.0,,O,S,55.65649279,,,,,,,O=CN(C)C,S,12.92242441,,,,336.18109264000003,166.026608672,,0.1,0.2,,0.2,,278.28246395,,,0.6461212205,
Cd(NO3)2·4H2O,,0.4 mmol,,tetrakis(imidazol-1-ylmethyl)methane,H2BDC,,0.2 mmol,0.4 mmol,,NaOH,,0.01 mg,,H2O,DMF,,8 mL,3 mL,,130.0,72.0,1,1,N=1C=CN(C1)CC(CN2C=NC=C2)(CN3C=NC=C3)CN4C=NC=C4,O=C(O)C1=CC=C(C=C1)C(=O)O,,0.0,2.0,,4.0,0.0,,0.0,0.0,,0.0,0.0,,O,S,55.65649279,O=CN(C)C,S,12.92242441,,,,[Na]O,B,25.0,,,,336.18109264000003,166.026608672,,0.2,0.4,,0.4,,445.25194232,38.76727323,,0.00025,
